event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,inter2,interaction,civilian_targeting,region,country,location,notes,check,fatalities,perpetrator,is_lethal
SOM4099,2008-07-01,2008,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,2,Military Forces of Ethiopia (1991-2018),8,28,,Eastern Africa,Somalia,Mogadishu - Waaberi,Four children were killed in Waberi district in artillery duels between the Ethiopians and the rebels.,1,4,Other/Non-State,1
SOM4186,2008-07-17,2008,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Ethiopia (1991-2018),8,28,,Eastern Africa,Somalia,Mogadishu - Heliwa,"At least five civilians, including a woman and her two children, were killed when Somali insurgents attacked an Ethiopian military camp in Heliwa.",1,5,Other/Non-State,1
SOM4245,2008-08-04,2008,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ethiopia (1991-2018),,8,Civilians (Somalia),7,78,Civilian targeting,Eastern Africa,Somalia,Mogadishu,"Mortar shells slammed into a residential area in Somalias capital, killing at least 10 people including a mother and her child.",1,10,Ethiopia,1
SOM4519,2008-10-08,2008,1,Political violence,Violence against civilians,Attack,AMISOM: African Union Mission in Somalia (2007-2022) (Uganda),,8,Civilians (Somalia),7,78,Civilian targeting,Eastern Africa,Somalia,Mogadishu - Waaberi,African Union Mission in Somalia troops and particularly Ugandan troops who are based at the KM4 junction in Mogadishu shot dead a boy.,1,1,Somalia,1
SOM5608,2010-01-08,2010,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,AMISOM: African Union Mission in Somalia (2007-2022),,8,Civilians (Somalia),7,78,Civilian targeting,Eastern Africa,Somalia,Mogadishu - Yaqshid,"Shelling by AU peacekeeping forces, which caused human casualties, today occurred in parts of Mogadishu. Most of the artillery shells landed in several neighbourhoods in Mogadishus Yaaqshid District. Reports reaching us from the neighbourhoods have confirmed that artilleries shells by AU peacekeeping forces killed three civilians including two children.",1,3,Somalia,1
PAK2730,2010-05-15,2010,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,TTP: Tehreek-i-Taliban Pakistan,2,28,,South Asia,Pakistan,Mohammad Khel,"11 people were killed, 1 TTP commander and 10 civilians, in a drone attack in Mohammad Khel in Data Khel tehsil in North Waziristan on May 15. 7 of the civilians that died were children.",1,11,United States,1
PAK2727,2010-05-21,2010,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,TTP: Tehreek-i-Taliban Pakistan,2,28,,South Asia,Pakistan,Miranshah,"Near Miranshah, US drones fired missiles into a target in North Waziristan, killing 10 people including suspected militants and 2 women and 2 children.",1,10,United States,1
PAK3851,2010-08-14,2010,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,TTP: Tehreek-i-Taliban Pakistan,2,28,,South Asia,Pakistan,Issori,"14 people died when a US drone strike struck a compound in Issori town in Mir Ali tehsil of North Waziristan on 14th of August. 7 of the people were local TTP militants, while 7 others were local civilians (including 1 child) who were praying at the time.",1,14,United States,1
PAK4116,2010-09-08,2010,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,HQN: Haqqani Network,2,28,,South Asia,Pakistan,Dande Darpa Khel,"6 HQN militants and four children, were killed on 8 Sep 2010 when a second suspected US drone launched an airstrike at North Waziristan in Pakistan's northwest tribal belt in Dande Darpa Khel in Miran Shah tehsil.",1,10,United States,1
PAK41092,2010-10-19,2010,1,Political violence,Violence against civilians,Attack,Military Forces of India (2004-2014),Police Forces of India (2004-2014) Border Security Force,8,Civilians (Pakistan),7,78,Civilian targeting,South Asia,Pakistan,Taroti Dharamsal,"Indian forces fired small weapons across the LoC into Taroti Dharamsal village in Hajira sector of Poonch District, AJK, on the evening of Oct 19. A young girl was killed. No mention of Pakistani retaliation.",1,1,India,1
PAK4927,2010-11-16,2010,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,TTP: Tehreek-i-Taliban Pakistan,2,28,,South Asia,Pakistan,Ghulam Khan,"20 people were killed when US drones fired missiles at a vehicle and nearby compound on 16th of November. While most of those killed were linked to the TTP, several women and children were also killed. Took place in Ghulam Khan village in Ghulam Khan tehsil in North Waziristan",1,20,United States,1
PAK4957,2010-11-26,2010,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,Civilians (Pakistan),7,78,Civilian targeting,South Asia,Pakistan,Miranshah,A student was killed in a car with 3 college friends. The strike hit at around 4pm on the road outside MiranShah town on November 26 as he was making his way home from college. This case was later submitted to the UN Human Rights Council.,,4,United States,1
LBY344,2011-03-30,2011,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Unified Protector: NATO Mission in Libya (2011-2011),,8,Civilians (Libya),7,78,Civilian targeting,Northern Africa,Libya,Brega,"BBC television quoted a Libyan doctor as saying that a Western coalition air strike had killed seven civilians, mostly children, and wounded another 25 people near the oil town of Brega/",1,7,Other/Non-State,1
PAK50027,2011-04-22,2011,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,HGB: Hafiz Gul Bahadur Group,2,28,,South Asia,Pakistan,Spinwam,"Two US drones fired missiles at a house and guesthouse, killing 25 people (20 militants and 5 civilians). The militants had been staying at the guesthouse at the time of the attack, while 3 women and 2 children also died who lived next to the guesthouse. Locals reported the funerals of the civilians. Took place in Spinwam town in Spinwam tehsil in North Waziristan on April 22. Militants were loyal to Hafiz Gul Bahadur Group",1,25,United States,1
PAK6552,2011-04-22,2011,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,HGB: Hafiz Gul Bahadur Group,2,28,,South Asia,Pakistan,Mir Ali,"On 22 April 2011, at least 25 people were killed and several other sustained serious injuries in US drone strikes in the Mir Ali area (North Waziristan, FATA). Those killed were members of the TTP Hafiz Gul Bahadur group. At least 4 women and 5 children were also killed in the strike.",1,25,United States,1
LBY439,2011-05-01,2011,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Unified Protector: NATO Mission in Libya (2011-2011),,8,Military Forces of Libya (1969-2011),1,18,,Northern Africa,Libya,Tripoli - Tripoli,Libyan leader Muammar Gaddafi survived a NATO air strike on a Tripoli house that killed his youngest son and three young grandchildren.,1,4,Other/Non-State,1
BGD10817,2011-07-02,2011,1,Political violence,Violence against civilians,Attack,Police Forces of India (2004-2014) Border Security Force,,8,Civilians (Bangladesh),7,78,Civilian targeting,South Asia,Bangladesh,Basurhat,"On 2 July 2011, a youth was shot dead by Indian Border Security Force (BSF) along Bholaganj border in Companiganj upazila.",,1,India,1
PAK7378,2011-07-05,2011,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,HGB: Hafiz Gul Bahadur Group,2,28,,South Asia,Pakistan,Mir Ali,"A US drone attack on a guesthouse killed 6 people and injured 5 more in Hurmuz village in Mir Ali tehsil in N. Waziristan. One of those killed was an Australian convert who was aligned with Hafiz Gul Bahadur's Group, as well as two children and a women. Other militants also died in the attack",1,6,United States,1
PAK7851,2011-08-16,2011,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,HQN: Haqqani Network,2,28,,South Asia,Pakistan,Miranshah,"At least 4 people died when US drones fired missiles at a compound in Miranshah town, the largest in N. Waziristan on August 16. Of the four that died, at least two were civilians, including one child. Militants were linked to the Haqani network.",1,4,United States,1
SUD4100,2011-09-01,2011,1,Political violence,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,8,Civilians (Sudan),7,78,Civilian targeting,Northern Africa,Sudan,Kadugli,"Sudanese television reports that forces loyal to the South have attacked civilians, killing 17 of them, some of them children, and injuring another 14.",1,17,South Sudan,1
SOM8372,2012-01-15,2012,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Kenya (2002-2013),,8,Civilians (Somalia),7,78,Civilian targeting,Eastern Africa,Somalia,Jilib,"Local medias report that suspected Kenyan jet fighters bombed several targets in Jilib town on 15/01. Similar sources indicate that several civilian buildings were hit and that five civilians, including four children, were killed.",1,5,Kenya,1
SSD110,2012-04-23,2012,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),7,78,Civilian targeting,Eastern Africa,South Sudan,Bentiu,"Sudanese war planes launched a fresh bombing raid on Bentiu, capital of the oil-rich South Sudan border state of Unity. Heavy explosions rocked the town as several bombs were dropped near a key bridge and in a market, killing at least one child and fourteen other civilians.",1,15,Sudan,1
SSD111,2012-04-23,2012,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),7,78,Civilian targeting,Eastern Africa,South Sudan,Chotchara 1,"On 23 April 2012, SAF planes bombed cattle camps in the area of Chotchara in Rubkona county (Unity state, coded to Chotchara 1), killing one boy. Victim presumed to be Leek Nuer.",1,1,Sudan,1
PAK13618,2012-08-21,2012,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2009-2017),,8,HQN: Haqqani Network,2,28,,South Asia,Pakistan,Hamzoni,"On 21 August 2012, another US drone strike hit N.Waziristan, this time in Hamzoni village in Miran Shah tehsil. The fatalities were militants belonging to the Haqqani Network, including the top military commander (and son of Haqani leader). 5 were thought to have died, including one civilian child.",1,5,United States,1
BGD13525,2012-10-08,2012,1,Political violence,Violence against civilians,Attack,Police Forces of India (2004-2014) Border Security Force,,8,Civilians (Bangladesh),7,78,Civilian targeting,South Asia,Bangladesh,Paba,"On 8 October 2012, a Bangaldeshi student of class IX of Char Majardiar High School under Char Majardiar village under Paba Upazila was killed when members of Border Security Force of India opened fire on him.",1,1,India,1
PAK14695,2012-11-11,2012,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Afghanistan (2004-2014),,8,Civilians (Pakistan),7,78,Civilian targeting,South Asia,Pakistan,Wana,"At least five civilians, including two children, were killed in cross-border shelling by the Afghan National Army in South Waziristan Agency.",1,5,Afghanistan,1
YEM46314,2020-01-11,2020,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Kitaf,"On 11 January 2020, a undetonated cluster bomb exploded in Kitaf wa Al Boqee district (Kitaf wa Al Boqee, Sadah) killing one child and injuring another. The munition was likely from an airstrike.",1,1,Other/Non-State,1
SYR74315,2020-01-15,2020,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Kafr Naha,"On 15 January 2020, Russian warplanes carried out airstrikes on the outskirts of Kafr Naha village targeting a center for refugees, which resulted in the killing of 2 children.",1,2,Russia,1
SYR74057,2020-01-15,2020,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Idleb,"On 15 January 2020, regime and Russian warplanes carried out airstrikes on Al-Sina'a area and Al-Hal market in Idleb city, killing 18 people, including 1 children and 1 members of the Syrian Civil Defence. More than 30 other people were wounded as a result of the strikes. A child succumbed to his wounds on 16/01/2020. A civilian succumbed to his injuries on 17/01/2020, another civilian succumbed to his injuries on 24/01/2020, and another on 31/01/2020 Total fatalities 22.",1,22,Russia,1
YEM46427,2020-01-15,2020,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Operation Restoring Hope,Military Forces of Saudi Arabia (2015-),8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,An Nazir,"On 15 January 2020, Saudi rocket and artillery shelling was reported on populated villages of Razih border district in north-western Yemen (Sadah), killing a child and injuring another.",1,1,Other/Non-State,1
